file_number,substrain,noise_spl,noise_type,abr_time,id,experimenter_id,freq_hz,level_db,f1,f2,level_f1,level_f2,level_distprod
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,50.0,9996.0,12000.0,46.17230224609375,37.59335708618164,-28.462173461914062
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,45.0,9996.0,12000.0,41.170223236083984,32.6077766418457,-22.396949768066406
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,40.0,9996.0,12000.0,36.180545806884766,27.59954833984375,-18.256912231445312
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,35.0,9996.0,12000.0,31.152084350585938,22.523181915283203,-20.538734436035156
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,30.0,9996.0,12000.0,26.164974212646484,17.53564453125,-25.111717224121094
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,25.0,9996.0,12000.0,21.059173583984375,12.797805786132812,-21.644569396972656
45,Sca,100,ZT15,24h,B49_3,JF,12000.0,20.0,9996.0,12000.0,16.196460723876953,7.563514709472656,-18.33959197998047
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,80.0,26656.0,32000.0,63.20429229736328,50.622188568115234,-5.119422912597656
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,75.0,26656.0,32000.0,58.20186805725098,45.653079986572266,-21.23114776611328
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,70.0,26656.0,32000.0,53.17732238769531,40.65908432006836,-25.562538146972656
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,65.0,26656.0,32000.0,48.17893981933594,35.66868209838867,-18.08990478515625
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,60.0,26656.0,32000.0,43.170616149902344,30.68765640258789,-23.826202392578125
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,55.0,26656.0,32000.0,38.17670822143555,25.71074676513672,-16.94007110595703
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,50.0,26656.0,32000.0,33.166473388671875,20.62142562866211,-29.198204040527344
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,45.0,26656.0,32000.0,28.192974090576172,15.796241760253906,-22.96649932861328
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,40.0,26656.0,32000.0,23.12427520751953,10.947517395019531,-23.297996520996094
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,35.0,26656.0,32000.0,18.125858306884766,6.345909118652344,-26.716339111328125
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,30.0,26656.0,32000.0,13.167030334472656,0.890960693359375,-23.24981689453125
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,25.0,26656.0,32000.0,8.319572448730469,-3.1981735229492188,-23.95684814453125
43,Sca,100,ZT15,24h,B48_2,JF,32000.0,20.0,26656.0,32000.0,3.0341796875,-8.225624084472656,-19.13654327392578
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,80.0,6664.0,8000.0,82.00075149536133,69.34657287597656,16.959720611572266
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,75.0,6664.0,8000.0,77.00293612480164,64.33996391296387,12.990669250488281
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,70.0,6664.0,8000.0,71.9906587600708,59.332550048828125,9.59246826171875
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,65.0,6664.0,8000.0,66.99983310699463,54.33907127380371,5.9475250244140625
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,60.0,6664.0,8000.0,62.00113105773926,49.33544158935547,0.22498321533203125
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,55.0,6664.0,8000.0,57.00370407104492,44.348785400390625,-9.764808654785156
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,50.0,6664.0,8000.0,52.007394790649414,39.34998321533203,-17.03894805908203
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,45.0,6664.0,8000.0,47.01268768310547,34.34703063964844,-27.2818603515625
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,40.0,6664.0,8000.0,42.01970672607422,29.361839294433594,-19.16095733642578
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,35.0,6664.0,8000.0,37.01468276977539,24.525653839111328,-25.682022094726562
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,30.0,6664.0,8000.0,32.02764892578125,19.491817474365234,-26.98554229736328
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,25.0,6664.0,8000.0,27.023590087890625,14.407989501953125,-19.097206115722656
44,Sca,100,ZT15,24h,B48_2,JF,8000.0,20.0,6664.0,8000.0,22.017684936523438,9.553199768066406,-18.51555633544922
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,80.0,19992.0,24000.0,71.64115715026855,47.2391242980957,-14.546844482421875
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,75.0,19992.0,24000.0,66.57919120788574,42.212257385253906,-16.66126251220703
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,70.0,19992.0,24000.0,61.5324821472168,37.19976806640625,-27.87438201904297
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,65.0,19992.0,24000.0,56.522085189819336,32.210243225097656,-31.066490173339844
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,60.0,19992.0,24000.0,51.4769172668457,27.201976776123047,-32.29515075683594
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,55.0,19992.0,24000.0,46.5058479309082,22.166961669921875,-26.34850311279297
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,50.0,19992.0,24000.0,41.510868072509766,17.2138671875,-23.4041748046875
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,45.0,19992.0,24000.0,36.51647186279297,12.131271362304688,-26.43138885498047
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,40.0,19992.0,24000.0,31.503265380859375,6.915946960449219,-25.692176818847656
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,35.0,19992.0,24000.0,26.439350128173828,1.2452774047851562,-22.61883544921875
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,30.0,19992.0,24000.0,21.461193084716797,-2.8279190063476562,-30.321090698242188
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,25.0,19992.0,24000.0,16.493270874023438,-9.355735778808594,-18.099136352539062
42,Sca,100,ZT15,24h,B48_2,JF,24000.0,20.0,19992.0,24000.0,11.633270263671875,-11.960334777832031,-29.807388305664062
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,80.0,13328.0,16000.0,76.83679866790771,66.42876720428467,4.9312896728515625
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,75.0,13328.0,16000.0,71.84376907348633,61.43681716918945,-5.004676818847656
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,70.0,13328.0,16000.0,66.83767032623291,56.43856239318848,-18.834991455078125
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,65.0,13328.0,16000.0,61.850046157836914,51.45956039428711,-21.537460327148438
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,60.0,13328.0,16000.0,56.85236930847168,46.46860885620117,-27.384048461914062
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,55.0,13328.0,16000.0,51.850746154785156,41.48270797729492,-21.27056884765625
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,50.0,13328.0,16000.0,46.85211181640625,36.51312255859375,-27.055084228515625
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,45.0,13328.0,16000.0,41.864990234375,31.54937744140625,-28.50049591064453
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,40.0,13328.0,16000.0,36.854591369628906,26.531726837158203,-24.498916625976562
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,35.0,13328.0,16000.0,31.837913513183594,21.689807891845703,-21.5634765625
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,30.0,13328.0,16000.0,26.861534118652344,16.690311431884766,-30.521827697753906
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,25.0,13328.0,16000.0,21.921382904052734,11.564903259277344,-17.660606384277344
41,Sca,100,ZT15,24h,B48_2,JF,16000.0,20.0,13328.0,16000.0,16.786239624023438,6.493621826171875,-26.211746215820312
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,80.0,9996.0,12000.0,78.53010892868042,68.38119411468506,-3.46575927734375
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,75.0,9996.0,12000.0,73.50649118423462,63.37552070617676,-14.994956970214844
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,70.0,9996.0,12000.0,68.48035335540771,58.36226463317871,-20.164901733398438
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,65.0,9996.0,12000.0,63.465396881103516,53.36020469665527,-16.296676635742188
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,60.0,9996.0,12000.0,58.44859504699707,48.34715270996094,-24.161087036132812
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,55.0,9996.0,12000.0,53.432289123535156,43.337989807128906,-23.951332092285156
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,50.0,9996.0,12000.0,48.418230056762695,38.352996826171875,-23.43932342529297
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,45.0,9996.0,12000.0,43.41648864746094,33.36164855957031,-26.48468017578125
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,40.0,9996.0,12000.0,38.40823745727539,28.36083984375,-29.314971923828125
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,35.0,9996.0,12000.0,33.38248062133789,23.320884704589844,-24.89056396484375
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,30.0,9996.0,12000.0,28.38104248046875,18.302780151367188,-26.348060607910156
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,25.0,9996.0,12000.0,23.36508560180664,13.590118408203125,-19.540115356445312
40,Sca,100,ZT15,24h,B48_2,JF,12000.0,20.0,9996.0,12000.0,18.435497283935547,8.5667724609375,-19.98541259765625
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,80.0,9996.0,12000.0,75.92930841445923,68.0546646118164,-3.1424407958984375
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,75.0,9996.0,12000.0,70.90735912322998,63.044273376464844,-10.435310363769531
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,70.0,9996.0,12000.0,65.87488555908203,58.029245376586914,-23.128662109375
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,65.0,9996.0,12000.0,60.863351821899414,53.02884292602539,-18.450180053710938
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,60.0,9996.0,12000.0,55.847904205322266,48.01857376098633,-25.871681213378906
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,55.0,9996.0,12000.0,50.82611274719238,43.007896423339844,-21.050552368164062
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,50.0,9996.0,12000.0,45.80887222290039,38.02090835571289,-28.27916717529297
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,45.0,9996.0,12000.0,40.80033874511719,33.04767990112305,-21.984901428222656
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,40.0,9996.0,12000.0,35.78816223144531,28.022380828857422,-28.471275329589844
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,35.0,9996.0,12000.0,30.782527923583984,23.083759307861328,-28.929771423339844
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,30.0,9996.0,12000.0,25.697643280029297,18.112754821777344,-21.553298950195312
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,25.0,9996.0,12000.0,20.629199981689453,13.303642272949219,-31.70941162109375
35,Sca,100,ZT15,24h,B47_1,JF,12000.0,20.0,9996.0,12000.0,15.753669738769531,8.145004272460938,-20.126625061035156
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,80.0,26656.0,32000.0,63.783302307128906,56.86842727661133,-0.9925003051757812
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,75.0,26656.0,32000.0,58.78309631347656,51.896514892578125,-15.089866638183594
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,70.0,26656.0,32000.0,53.76688766479492,46.91377639770508,-25.24694061279297
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,65.0,26656.0,32000.0,48.77477264404297,41.92876434326172,-14.344810485839844
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,60.0,26656.0,32000.0,43.771018981933594,36.93967056274414,-21.741722106933594
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,55.0,26656.0,32000.0,38.77483367919922,31.964012145996094,-36.714569091796875
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,50.0,26656.0,32000.0,33.77009582519531,26.956409454345703,-29.735389709472656
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,45.0,26656.0,32000.0,28.8004150390625,21.98834991455078,-22.479782104492188
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,40.0,26656.0,32000.0,23.763816833496094,17.008880615234375,-22.12042999267578
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,35.0,26656.0,32000.0,18.743450164794922,12.199508666992188,-25.1881103515625
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,30.0,26656.0,32000.0,13.808860778808594,6.8675079345703125,-25.61412811279297
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,25.0,26656.0,32000.0,8.74932861328125,2.4919204711914062,-16.46678924560547
38,Sca,100,ZT15,24h,B47_1,JF,32000.0,20.0,26656.0,32000.0,3.6876068115234375,-2.4251556396484375,-18.796798706054688
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,80.0,6664.0,8000.0,80.758839905262,68.163498878479,20.128738403320312
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,75.0,6664.0,8000.0,75.76032400131226,63.16744041442871,17.396316528320312
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,70.0,6664.0,8000.0,70.7539472579956,58.1757698059082,13.627662658691406
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,65.0,6664.0,8000.0,65.76256084442139,53.191301345825195,8.863395690917969
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,60.0,6664.0,8000.0,60.760765075683594,48.19002723693848,3.439727783203125
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,55.0,6664.0,8000.0,55.75810241699219,43.20967483520508,-3.6353530883789062
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,50.0,6664.0,8000.0,50.755165100097656,38.20576095581055,-13.862777709960938
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,45.0,6664.0,8000.0,45.754295349121094,33.19679641723633,-26.51416778564453
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,40.0,6664.0,8000.0,40.74652099609375,28.18335723876953,-35.68854522705078
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,35.0,6664.0,8000.0,35.764183044433594,23.317005157470703,-43.87770080566406
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,30.0,6664.0,8000.0,30.755908966064453,18.42367935180664,-32.22178649902344
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,25.0,6664.0,8000.0,25.737239837646484,13.385246276855469,-24.840530395507812
39,Sca,100,ZT15,24h,B47_1,JF,8000.0,20.0,6664.0,8000.0,20.768898010253906,8.365447998046875,-23.740867614746094
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,80.0,13328.0,16000.0,75.2936577796936,64.34271335601807,-2.9296646118164062
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,75.0,13328.0,16000.0,70.28842735290527,59.356689453125,-23.147201538085938
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,70.0,13328.0,16000.0,65.26452445983887,54.37171745300293,-35.472900390625
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,65.0,13328.0,16000.0,60.2601318359375,49.40311813354492,-34.354736328125
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,60.0,13328.0,16000.0,55.25681686401367,44.41399002075195,-23.781417846679688
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,55.0,13328.0,16000.0,50.250038146972656,39.441322326660156,-34.278236389160156
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,50.0,13328.0,16000.0,45.24504470825195,34.50666046142578,-21.042213439941406
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,45.0,13328.0,16000.0,40.25994873046875,29.534420013427734,-19.298118591308594
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,40.0,13328.0,16000.0,35.235862731933594,24.417984008789062,-22.837722778320312
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,35.0,13328.0,16000.0,30.20709991455078,19.45977020263672,-44.04656982421875
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,30.0,13328.0,16000.0,25.186695098876953,14.812583923339844,-15.377098083496094
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,25.0,13328.0,16000.0,20.339767456054688,9.949775695800781,-19.513084411621094
36,Sca,100,ZT15,24h,B47_1,JF,16000.0,20.0,13328.0,16000.0,15.229232788085938,4.342948913574219,-17.43450927734375
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,80.0,19992.0,24000.0,72.2553768157959,46.71592712402344,-12.359565734863281
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,75.0,19992.0,24000.0,67.22847747802734,41.69822311401367,-16.48670196533203
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,70.0,19992.0,24000.0,62.197195053100586,36.6728630065918,-25.06316375732422
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,65.0,19992.0,24000.0,57.19371795654297,31.666667938232422,-29.23119354248047
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,60.0,19992.0,24000.0,52.18655204772949,26.6444091796875,-28.65898895263672
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,55.0,19992.0,24000.0,47.17700958251953,21.557239532470703,-15.030181884765625
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,50.0,19992.0,24000.0,42.17089080810547,16.473041534423828,-26.378623962402344
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,45.0,19992.0,24000.0,37.17648696899414,11.503204345703125,-20.625999450683594
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,40.0,19992.0,24000.0,32.15639877319336,6.177101135253906,-30.008102416992188
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,35.0,19992.0,24000.0,27.125507354736328,0.6959457397460938,-21.671524047851562
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,30.0,19992.0,24000.0,22.147396087646484,-4.945709228515625,-22.899681091308594
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,25.0,19992.0,24000.0,17.173233032226562,-10.412200927734375,-23.67926788330078
37,Sca,100,ZT15,24h,B47_1,JF,24000.0,20.0,19992.0,24000.0,12.361656188964844,-15.494483947753906,-18.31029510498047
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,80.0,9996.0,12000.0,75.45438432693481,66.42202281951904,4.043022155761719
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,75.0,9996.0,12000.0,70.43533515930176,61.40292739868164,-4.826347351074219
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,70.0,9996.0,12000.0,65.40797901153564,56.38130760192871,-15.738601684570312
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,65.0,9996.0,12000.0,60.40156555175781,51.376930236816406,-18.62602996826172
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,60.0,9996.0,12000.0,55.38518714904785,46.370399475097656,-20.86217498779297
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,55.0,9996.0,12000.0,50.36699104309082,41.36562728881836,-30.906822204589844
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,50.0,9996.0,12000.0,45.35689926147461,36.36863327026367,-40.477203369140625
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,45.0,9996.0,12000.0,40.34257125854492,31.371898651123047,-20.550682067871094
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,40.0,9996.0,12000.0,35.321773529052734,26.328853607177734,-19.087928771972656
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,35.0,9996.0,12000.0,30.291606903076172,21.35049057006836,-37.673309326171875
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,30.0,9996.0,12000.0,25.312671661376953,16.32895278930664,-29.689620971679688
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,25.0,9996.0,12000.0,20.26742172241211,11.564979553222656,-21.974952697753906
75,Sca,100,ZT3,24h,B57_3,JF,12000.0,20.0,9996.0,12000.0,15.138359069824219,6.640266418457031,-25.337265014648438
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,80.0,6664.0,8000.0,80.71583724021912,68.31048774719238,17.724624633789062
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,75.0,6664.0,8000.0,75.72528886795044,63.31659698486328,18.281017303466797
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,70.0,6664.0,8000.0,70.72025108337402,58.32126808166504,16.126155853271484
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,65.0,6664.0,8000.0,65.73445892333984,53.34600830078125,12.398490905761719
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,60.0,6664.0,8000.0,60.73169708251953,48.35776901245117,8.01666259765625
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,55.0,6664.0,8000.0,55.724992752075195,43.380271911621094,2.9068756103515625
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,50.0,6664.0,8000.0,50.72547721862793,38.39561080932617,-1.9373703002929688
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,45.0,6664.0,8000.0,45.732425689697266,33.41393280029297,-9.40740966796875
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,40.0,6664.0,8000.0,40.72618865966797,28.406753540039062,-18.18121337890625
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,35.0,6664.0,8000.0,35.73307800292969,23.558589935302734,-24.490989685058594
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,30.0,6664.0,8000.0,30.764728546142578,18.555904388427734,-25.50745391845703
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,25.0,6664.0,8000.0,25.731674194335938,13.650466918945312,-25.311866760253906
79,Sca,100,ZT3,24h,B57_3,JF,8000.0,20.0,6664.0,8000.0,20.675819396972656,8.449127197265625,-23.896240234375
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,80.0,19992.0,24000.0,67.49409008026123,48.3441162109375,-23.010025024414062
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,75.0,19992.0,24000.0,62.48128128051758,43.33551788330078,-17.96558380126953
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,70.0,19992.0,24000.0,57.469154357910156,38.29656982421875,-19.69609832763672
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,65.0,19992.0,24000.0,52.48945999145508,33.33461380004883,-29.463523864746094
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,60.0,19992.0,24000.0,47.49006652832031,28.312496185302734,-17.957733154296875
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,55.0,19992.0,24000.0,42.504520416259766,23.328468322753906,-26.350074768066406
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,50.0,19992.0,24000.0,37.488521575927734,18.231903076171875,-24.15319061279297
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,45.0,19992.0,24000.0,32.5197639465332,13.104316711425781,-24.06781005859375
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,40.0,19992.0,24000.0,27.488563537597656,8.005058288574219,-25.356422424316406
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,35.0,19992.0,24000.0,22.558467864990234,3.4760894775390625,-18.75958251953125
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,30.0,19992.0,24000.0,17.568527221679688,-3.693572998046875,-41.405120849609375
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,25.0,19992.0,24000.0,12.734016418457031,-9.989845275878906,-25.626251220703125
77,Sca,100,ZT3,24h,B57_3,JF,24000.0,20.0,19992.0,24000.0,7.749412536621094,-18.807533264160156,-38.02769470214844
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,80.0,13328.0,16000.0,74.42585229873657,63.10306930541992,-6.7035980224609375
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,75.0,13328.0,16000.0,69.4137077331543,58.10905647277832,-24.153907775878906
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,70.0,13328.0,16000.0,64.38944435119629,53.11145782470703,-18.5576171875
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,65.0,13328.0,16000.0,59.38347816467285,48.135515213012695,-26.585525512695312
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,60.0,13328.0,16000.0,54.37335205078125,43.14299011230469,-19.575050354003906
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,55.0,13328.0,16000.0,49.36140251159668,38.166412353515625,-22.468231201171875
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,50.0,13328.0,16000.0,44.3460693359375,33.201045989990234,-32.12666320800781
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,45.0,13328.0,16000.0,39.340087890625,28.26003646850586,-24.888648986816406
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,40.0,13328.0,16000.0,34.32084655761719,23.297157287597656,-17.151084899902344
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,35.0,13328.0,16000.0,29.281368255615234,18.359447479248047,-22.094741821289062
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,30.0,13328.0,16000.0,24.226245880126953,13.292526245117188,-23.64727783203125
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,25.0,13328.0,16000.0,19.31235122680664,8.759185791015625,-22.12054443359375
76,Sca,100,ZT3,24h,B57_3,JF,16000.0,20.0,13328.0,16000.0,14.279701232910156,3.9691390991210938,-17.243370056152344
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,80.0,26656.0,32000.0,69.20393943786621,58.743412017822266,0.8827133178710938
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,75.0,26656.0,32000.0,64.20286273956299,53.73403549194336,-12.08331298828125
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,70.0,26656.0,32000.0,59.186859130859375,48.748334884643555,-21.6630859375
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,65.0,26656.0,32000.0,54.18697547912598,43.78090286254883,-16.819595336914062
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,60.0,26656.0,32000.0,49.183767318725586,38.77262878417969,-20.009376525878906
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,55.0,26656.0,32000.0,44.17973709106445,33.78676223754883,-26.301429748535156
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,50.0,26656.0,32000.0,39.17500686645508,28.751670837402344,-21.4505615234375
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,45.0,26656.0,32000.0,34.17759704589844,23.842044830322266,-28.644943237304688
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,40.0,26656.0,32000.0,29.18868637084961,18.7279052734375,-16.956008911132812
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,35.0,26656.0,32000.0,24.102901458740234,14.020553588867188,-26.089401245117188
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,30.0,26656.0,32000.0,19.167190551757812,8.735130310058594,-20.006996154785156
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,25.0,26656.0,32000.0,14.173347473144531,4.623558044433594,-19.05272674560547
78,Sca,100,ZT3,24h,B57_3,JF,32000.0,20.0,26656.0,32000.0,9.049606323242188,-0.7075347900390625,-19.56341552734375
68,Sca,100,ZT3,24h,B55_1,JF,32000.0,80.0,26656.0,32000.0,68.30757713317871,53.23701095581055,8.596725463867188
68,Sca,100,ZT3,24h,B55_1,JF,32000.0,75.0,26656.0,32000.0,63.304012298583984,48.239274978637695,1.2913360595703125
