file_number,substrain,id,noise_spl,analyzer_id,experimenter_id,noise_type,abr_time,level_db,freq_hz,wave1_amp,threshold,rlm,rlm_error,rlm_error_standardized,standardization_std,is_outlier,confint_low,confint_high
440,CaJ,C276_2,105,JF,JF,ZT15,24h,90.0,32000,34.327,85.0,3.648465336074822,-0.11253311954866208,-0.6405854774849297,0.17567229277580604,False,3.258157227126172,3.947232879445952
441,CaJ,C276_2,105,JF,JF,ZT15,24h,70.0,8000,3.765666666666665,70.0,1.9707543919911021,-0.6448294769144205,-1.2643301311040684,0.5100166966291685,False,0.8376010116363855,2.838144650992385
441,CaJ,C276_2,105,JF,JF,ZT15,24h,75.0,8000,34.388666666666666,70.0,3.17267897378464,0.3650480789473711,0.7157571141495322,0.5100166966291685,False,2.0395255934299232,4.040069232785923
441,CaJ,C276_2,105,JF,JF,ZT15,24h,80.0,8000,159.974,70.0,4.374603555578178,0.700407746451094,1.3733035625701453,0.5100166966291685,False,3.241450175223461,5.241993814579461
441,CaJ,C276_2,105,JF,JF,ZT15,24h,85.0,8000,287.116,70.0,5.5765281373717155,0.08335817791336186,0.16344205682734997,0.5100166966291685,False,4.443374757016999,6.4439183963729985
441,CaJ,C276_2,105,JF,JF,ZT15,24h,90.0,8000,530.844,70.0,6.778452719165253,-0.5039845263974074,-0.9881726024429608,0.5100166966291685,False,5.645299338810537,7.645842978166536
442,CaJ,C276_2,105,JF,JF,ZT15,24h,70.0,16000,22.701666666666668,75.0,3.2972343737579592,-0.17479603052676396,-0.7857957682237047,0.2224446065952878,False,2.803007695354918,3.6755480372190905
442,CaJ,C276_2,105,JF,JF,ZT15,24h,75.0,16000,69.01766666666666,75.0,4.269602897383757,-0.0352403869114557,-0.15842320230119808,0.2224446065952878,False,3.7753762189807163,4.647916560844889
442,CaJ,C276_2,105,JF,JF,ZT15,24h,80.0,16000,256.264,75.0,5.241971421009556,0.30423674209701357,1.3676966448125087,0.2224446065952878,False,4.747744742606514,5.620285084470687
442,CaJ,C276_2,105,JF,JF,ZT15,24h,85.0,16000,608.363,75.0,6.214339944635352,0.19643179864734073,0.8830593901731483,0.2224446065952878,False,5.72011326623231,6.592653608096484
442,CaJ,C276_2,105,JF,JF,ZT15,24h,90.0,16000,988.389,75.0,7.186708468261152,-0.29063212330615684,-1.306537064460854,0.2224446065952878,False,6.69248178985811,7.565022131722284
443,CaJ,C275_1,105,JF,JF,ZT15,24h,50.0,16000,98.55566666666668,65.0,4.0708933708587445,0.519728161509696,1.941706960764143,0.2676656014588119,True,3.476194838237441,4.526114811469547
443,CaJ,C275_1,105,JF,JF,ZT15,24h,55.0,16000,84.0765,65.0,4.369426195083825,0.062300903596558044,0.23275648143433492,0.2676656014588119,False,3.7747276624625217,4.824647635694628
443,CaJ,C275_1,105,JF,JF,ZT15,24h,60.0,16000,90.49300000000002,65.0,4.667959019308906,-0.16268651966083958,-0.6077976354607284,0.2676656014588119,False,4.0732604866876025,5.123180459919709
443,CaJ,C275_1,105,JF,JF,ZT15,24h,65.0,16000,97.497,65.0,4.966491843533987,-0.3866702352343374,-1.444601895525368,0.2676656014588119,False,4.371793310912683,5.42171328414479
443,CaJ,C275_1,105,JF,JF,ZT15,24h,75.0,16000,199.26,65.0,5.563557491984147,-0.2689469873674373,-1.0047872640400621,0.2676656014588119,False,4.968858959362843,6.01877893259495
443,CaJ,C275_1,105,JF,JF,ZT15,24h,80.0,16000,397.156,65.0,5.862090316209228,0.12223883439774319,0.4566848849143328,0.2676656014588119,False,5.267391783587924,6.317311756820031
443,CaJ,C275_1,105,JF,JF,ZT15,24h,85.0,16000,503.995,65.0,6.160623140434309,0.061943206952929764,0.23142012501917067,0.2676656014588119,False,5.565924607813005,6.615844581045112
443,CaJ,C275_1,105,JF,JF,ZT15,24h,90.0,16000,768.3969999999999,65.0,6.45915596465939,0.18515056201083624,0.6917234078706487,0.2676656014588119,False,5.864457432038086,6.9143774052701925
444,CaJ,C275_1,105,JF,JF,ZT15,24h,35.0,8000,59.10566666666667,50.0,3.5676049441939517,0.5117218583063652,0.8620513710535525,0.5936094709541109,False,2.2487254191353676,4.57716223155248
444,CaJ,C275_1,105,JF,JF,ZT15,24h,40.0,8000,28.730666666666664,50.0,3.750180018492853,-0.39221494122278466,-0.6607289142344309,0.5936094709541109,False,2.431300493434269,4.759737305851381
444,CaJ,C275_1,105,JF,JF,ZT15,24h,45.0,8000,101.726,50.0,3.932755092791754,0.689527831472847,1.1615849564606275,0.5936094709541109,False,2.61387556773317,4.942312380150282
444,CaJ,C275_1,105,JF,JF,ZT15,24h,50.0,8000,92.57033333333332,50.0,4.115330167090655,0.4126385488605955,0.6951347123848275,0.5936094709541109,False,2.796450642032071,5.124887454449183
444,CaJ,C275_1,105,JF,JF,ZT15,24h,55.0,8000,19.295666666666666,50.0,4.297905241389557,-1.3380246957314164,-2.2540487664066475,0.5936094709541109,True,2.9790257163309732,5.307462528748085
444,CaJ,C275_1,105,JF,JF,ZT15,24h,60.0,8000,49.98900000000001,50.0,4.4804803156884585,-0.568677334463862,-0.9579990924838593,0.5936094709541109,False,3.1616007906298744,5.490037603046987
444,CaJ,C275_1,105,JF,JF,ZT15,24h,65.0,8000,83.43266666666666,50.0,4.66305538998736,-0.23901547066117068,-0.40264767049117356,0.5936094709541109,False,3.3441758649287756,5.672612677345888
444,CaJ,C275_1,105,JF,JF,ZT15,24h,70.0,8000,112.762,50.0,4.845630464286261,-0.12035106141154994,-0.20274451015430936,0.5936094709541109,False,3.526750939227677,5.855187751644789
444,CaJ,C275_1,105,JF,JF,ZT15,24h,80.0,8000,120.489,50.0,5.210780612884063,-0.41922215042725597,-0.7062255084195987,0.5936094709541109,False,3.891901087825479,6.220337900242591
444,CaJ,C275_1,105,JF,JF,ZT15,24h,85.0,8000,387.026,50.0,5.393355687182964,0.5651361870526417,0.9520336428330499,0.5936094709541109,False,4.07447616212438,6.4029129745414926
444,CaJ,C275_1,105,JF,JF,ZT15,24h,90.0,8000,392.43,50.0,5.575930761481866,0.39642741588637964,0.6678252879779702,0.5936094709541109,False,4.2570512364232815,6.585488048840394
445,CaJ,C275_1,105,JF,JF,ZT15,24h,65.0,32000,157.98433333333332,65.0,4.895572130035363,0.16692374195716742,0.4650243045631855,0.3589570272331573,False,4.098042614826018,5.506053768930579
445,CaJ,C275_1,105,JF,JF,ZT15,24h,70.0,32000,105.878,65.0,5.036286719688071,-0.3739992318162271,-1.0419053074375368,0.3589570272331573,False,4.238757204478726,5.646768358583287
445,CaJ,C275_1,105,JF,JF,ZT15,24h,75.0,32000,265.779,65.0,5.177001309340779,0.40566382704515735,1.1301180817437015,0.3589570272331573,False,4.379471794131434,5.787482948235995
445,CaJ,C275_1,105,JF,JF,ZT15,24h,80.0,32000,124.802,65.0,5.317715898993487,-0.49098741754554354,-1.3678167031025334,0.3589570272331573,False,4.520186383784142,5.928197537888703
445,CaJ,C275_1,105,JF,JF,ZT15,24h,85.0,32000,359.528,65.0,5.4584304886461945,0.4263615714346658,1.1877788679081256,0.3589570272331573,False,4.660900973436849,6.06891212754141
445,CaJ,C275_1,105,JF,JF,ZT15,24h,90.0,32000,236.319,65.0,5.5991450782989025,-0.13396249107522618,-0.3731992436749596,0.3589570272331573,False,4.801615563089557,6.209626717194118
446,CaJ,C275_1,105,JF,JF,ZT15,24h,55.0,24000,51.117,60.0,3.753313321866813,0.18080380103439886,0.2780150375918177,0.6503382068845333,False,2.308394082211301,4.859349711334585
446,CaJ,C275_1,105,JF,JF,ZT15,24h,60.0,24000,186.586,60.0,4.005933051321309,1.222959207482,1.8804972467181753,0.6503382068845333,True,2.561013811665797,5.11196944078908
446,CaJ,C275_1,105,JF,JF,ZT15,24h,65.0,24000,32.279,60.0,4.258552780775804,-0.7841359167882374,-1.2057355826357896,0.6503382068845333,False,2.813633541120292,5.364589170243575
446,CaJ,C275_1,105,JF,JF,ZT15,24h,70.0,24000,68.35600000000001,60.0,4.511172510230299,-0.28644316744563625,-0.4404526205185633,0.6503382068845333,False,3.066253270574787,5.6172088996980705
446,CaJ,C275_1,105,JF,JF,ZT15,24h,80.0,24000,117.327,60.0,5.016411969139289,-0.2514470609388546,-0.3866404561150114,0.6503382068845333,False,3.5714927294837775,6.122448358607061
446,CaJ,C275_1,105,JF,JF,ZT15,24h,85.0,24000,132.121,60.0,5.2690316985937855,-0.38531352922306183,-0.5924817658629025,0.6503382068845333,False,3.8241124589382736,6.375068088061557
446,CaJ,C275_1,105,JF,JF,ZT15,24h,90.0,24000,525.343,60.0,5.521651428048281,0.7423999545473654,1.1415598017896826,0.6503382068845333,False,4.076732188392769,6.627687817516052
447,CaJ,C275_1,105,JF,JF,ZT15,24h,65.0,12000,62.81866666666669,65.0,4.321565607340647,-0.18131333811845085,-0.3230834611073158,0.5611965945178036,False,3.074700902078299,5.275998006684955
447,CaJ,C275_1,105,JF,JF,ZT15,24h,70.0,12000,339.19100000000003,65.0,4.809030800021088,1.017532570525785,1.813148156039825,0.5611965945178036,True,3.562166094758741,5.763463199365397
447,CaJ,C275_1,105,JF,JF,ZT15,24h,75.0,12000,103.893,65.0,5.29649599270153,-0.6531344693395074,-1.1638247197503033,0.5611965945178036,False,4.049631287439182,6.2509283920458385
447,CaJ,C275_1,105,JF,JF,ZT15,24h,85.0,12000,716.38,65.0,6.271426378062413,0.3027843743698453,0.5395335205660085,0.5611965945178036,False,5.024561672800066,7.225858777406722
447,CaJ,C275_1,105,JF,JF,ZT15,24h,90.0,12000,763.124,65.0,6.758891570742854,-0.12147103628005418,-0.21645005950976168,0.5611965945178036,False,5.5120268654805065,7.7133239700871625
448,CaJ,C277_3,105,JF,JF,ZT15,24h,65.0,24000,40.579,65.0,4.067240806854813,-0.36399011544190385,-1.415502484273719,0.25714551509859324,False,3.4959157667083507,4.50457063628305
448,CaJ,C277_3,105,JF,JF,ZT15,24h,70.0,24000,100.054,65.0,4.395140078120937,0.21056996211962087,0.8188747217266665,0.25714551509859324,False,3.8238150379744744,4.832469907549174
448,CaJ,C277_3,105,JF,JF,ZT15,24h,75.0,24000,129.44,65.0,4.723039349387061,0.14017810392312136,0.545131436064032,0.25714551509859324,False,4.151714309240599,5.160369178815298
448,CaJ,C277_3,105,JF,JF,ZT15,24h,80.0,24000,226.028,65.0,5.050938620653184,0.3697202647502076,1.4377861679152817,0.25714551509859324,False,4.479613580506722,5.488268450081422
448,CaJ,C277_3,105,JF,JF,ZT15,24h,85.0,24000,180.645,65.0,5.378837891919309,-0.18230411253875634,-0.7089531095607806,0.25714551509859324,False,4.807512851772847,5.816167721347546
448,CaJ,C277_3,105,JF,JF,ZT15,24h,90.0,24000,252.791,65.0,5.706737163185433,-0.17417410281229362,-0.6773367318714961,0.25714551509859324,False,5.135412123038971,6.14406699261367
449,CaJ,C277_3,105,JF,JF,ZT15,24h,65.0,12000,21.171333333333333,65.0,3.1704372323371075,-0.11778916696610331,-0.7420936632338604,0.158725472001482,False,2.8177815127584735,3.4403831560282505
449,CaJ,C277_3,105,JF,JF,ZT15,24h,70.0,12000,52.119,65.0,3.932902301362345,0.02062726421752714,0.12995560169028542,0.158725472001482,False,3.5802465817837112,4.202848225053488
449,CaJ,C277_3,105,JF,JF,ZT15,24h,75.0,12000,114.587,65.0,4.695367370387583,0.045966989413099846,0.2896005841625134,0.158725472001482,False,4.342711650808949,4.965313294078726
449,CaJ,C277_3,105,JF,JF,ZT15,24h,80.0,12000,328.976,65.0,5.457832439412821,0.33815236036342533,2.130422773984683,0.158725472001482,True,5.105176719834187,5.727778363103964
449,CaJ,C277_3,105,JF,JF,ZT15,24h,85.0,12000,524.417,65.0,6.2202975084380565,0.04198966092756162,0.2645426748340025,0.158725472001482,False,5.867641788859423,6.4902434321291995
449,CaJ,C277_3,105,JF,JF,ZT15,24h,90.0,12000,923.984,65.0,6.982762577463294,-0.15406782198884983,-0.9706559384961938,0.158725472001482,False,6.630106857884661,7.252708501154437
450,CaJ,C277_3,105,JF,JF,ZT15,24h,75.0,16000,57.29066666666667,75.0,4.335220901998783,-0.28708317694384355,-1.0939742309331875,0.26242224800757363,False,3.7521720344314553,4.781524921399332
450,CaJ,C277_3,105,JF,JF,ZT15,24h,80.0,16000,253.42,75.0,5.163370497363122,0.3716776940076407,1.416334540343218,0.26242224800757363,False,4.580321629795794,5.609674516763671
450,CaJ,C277_3,105,JF,JF,ZT15,24h,85.0,16000,450.075,75.0,5.991520092727461,0.11789414281622523,0.44925361211303527,0.26242224800757363,False,5.408471225160133,6.43782411212801
450,CaJ,C277_3,105,JF,JF,ZT15,24h,90.0,16000,747.8340000000001,75.0,6.8196696880918,-0.2024886598800384,-0.7716139215231266,0.26242224800757363,False,6.236620820524472,7.265973707492349
451,CaJ,C277_3,105,JF,JF,ZT15,24h,75.0,32000,65.79333333333332,85.0,4.176244045081955,0.010274470993796747,0.05690891162219821,0.18054239135701602,False,3.7751155674935473,4.4832942115468715
451,CaJ,C277_3,105,JF,JF,ZT15,24h,80.0,32000,87.54033333333334,85.0,4.633012123027374,-0.1609124834887652,-0.8912725830166202,0.18054239135701602,False,4.231883645438967,4.940062289492291
451,CaJ,C277_3,105,JF,JF,ZT15,24h,85.0,32000,217.192,85.0,5.089780200972793,0.2910015539961339,1.6118184311666113,0.18054239135701602,False,4.688651723384386,5.39683036743771
451,CaJ,C277_3,105,JF,JF,ZT15,24h,90.0,32000,222.78,85.0,5.546548278918213,-0.14036354150116903,-0.777454759772209,0.18054239135701602,False,5.145419801329806,5.853598445383129
452,CaJ,C277_3,105,JF,JF,ZT15,24h,80.0,8000,93.23866666666666,80.0,4.503473298947055,0.03168921510395517,0.6405854774839553,0.04946914380329343,False,4.393562921709516,4.587605943504983
452,CaJ,C277_3,105,JF,JF,ZT15,24h,85.0,8000,208.973,80.0,5.415455743041083,-0.0732506860244504,-1.4807348660757234,0.04946914380329343,False,5.305545365803543,5.499588387599011
452,CaJ,C277_3,105,JF,JF,ZT15,24h,90.0,8000,577.742,80.0,6.327438187135112,0.03168921510395162,0.6405854774838835,0.04946914380329343,False,6.217527809897573,6.41157083169304
453,CaJ,C285_1,105,JF,JF,ZT15,24h,65.0,32000,5.695666666666664,70.0,2.3054437743872604,-0.5657381225892342,-1.1188924264421385,0.505623337167606,False,1.1820515453005043,3.1653622050612817
453,CaJ,C285_1,105,JF,JF,ZT15,24h,75.0,32000,95.82633333333334,70.0,3.93832768842144,0.6242098370017901,1.2345352580015005,0.505623337167606,False,2.814935459334684,4.798246119095461
453,CaJ,C285_1,105,JF,JF,ZT15,24h,80.0,32000,172.214,70.0,4.754769645438529,0.3939682440633776,0.7791733788837826,0.505623337167606,False,3.6313774163517727,5.61468807611255
453,CaJ,C285_1,105,JF,JF,ZT15,24h,85.0,32000,310.858,70.0,5.5712116024556195,0.1681246138140402,0.3325096004386158,0.505623337167606,False,4.447819373368864,6.431130033129641
453,CaJ,C285_1,105,JF,JF,ZT15,24h,90.0,32000,319.606,70.0,6.387653559472708,-0.6205645722899744,-1.2273258108817617,0.505623337167606,False,5.264261330385953,7.24757199014673
454,CaJ,C285_1,105,JF,JF,ZT15,24h,70.0,16000,93.9945,75.0,4.57840874960544,-0.035172479685548375,-0.11535972474382389,0.304893928653652,False,3.900996444896676,5.0969447612511525
454,CaJ,C285_1,105,JF,JF,ZT15,24h,75.0,16000,128.815,75.0,5.1901016964528655,-0.33172442993617857,-1.0879994606681886,0.304893928653652,False,4.512689391744101,5.7086377080985775
454,CaJ,C285_1,105,JF,JF,ZT15,24h,80.0,16000,524.284,75.0,5.8017946433002905,0.4602388789328984,1.5095048988519295,0.304893928653652,False,5.124382338591526,6.3203306549460025
454,CaJ,C285_1,105,JF,JF,ZT15,24h,85.0,16000,756.629,75.0,6.4134875901477155,0.215385450684888,0.7064274832758568,0.304893928653652,False,5.736075285438951,6.932023601793428
454,CaJ,C285_1,105,JF,JF,ZT15,24h,90.0,16000,825.883,75.0,7.025180536995141,-0.3087274199960781,-1.012573196715835,0.304893928653652,False,6.347768232286376,7.543716548640853
455,CaJ,C285_1,105,JF,JF,ZT15,24h,65.0,12000,123.15933333333334,65.0,4.605115153157333,0.20836375687143338,0.45346286722649604,0.4594946398717134,False,3.5842115084986395,5.386582068499948
455,CaJ,C285_1,105,JF,JF,ZT15,24h,70.0,12000,54.53366666666667,65.0,5.101499795822077,-1.1026815478707834,-2.3997702088073143,0.4594946398717134,True,4.080596151163384,5.882966711164693
455,CaJ,C285_1,105,JF,JF,ZT15,24h,75.0,12000,239.456,65.0,5.597884438486822,-0.11951475458887373,-0.26010043255834525,0.4594946398717134,False,4.576980793828128,6.379351353829437
455,CaJ,C285_1,105,JF,JF,ZT15,24h,80.0,12000,581.928,65.0,6.094269081151566,0.2720776475867863,0.5921236592939318,0.4594946398717134,False,5.073365436492873,6.875735996494182
455,CaJ,C285_1,105,JF,JF,ZT15,24h,85.0,12000,789.081,65.0,6.59065372381631,0.08021525335718138,0.1745727727739691,0.4594946398717134,False,5.569750079157616,7.372120639158926
455,CaJ,C285_1,105,JF,JF,ZT15,24h,90.0,12000,1067.215,65.0,7.087038366481055,-0.11423063594620952,-0.24860058428124787,0.4594946398717134,False,6.066134721822362,7.868505281823671
456,CaJ,C285_1,105,JF,JF,ZT15,24h,65.0,24000,51.61866666666667,70.0,3.8107014767116896,0.1331818874634454,1.542049853320613,0.08636678456059946,False,3.618812045400837,3.957586290727094
456,CaJ,C285_1,105,JF,JF,ZT15,24h,70.0,24000,69.064,70.0,4.370945693976266,-0.1359120830430438,-1.5736614919093204,0.08636678456059946,False,4.179056262665413,4.51783050799167
456,CaJ,C285_1,105,JF,JF,ZT15,24h,75.0,24000,133.982,70.0,4.931189911240843,-0.0334844486710022,-0.38770053604933913,0.08636678456059946,False,4.73930047992999,5.078074725256247
456,CaJ,C285_1,105,JF,JF,ZT15,24h,80.0,24000,246.66,70.0,5.491434128505418,0.016576741632424508,0.19193422236060437,0.08636678456059946,False,5.299544697194565,5.638318942520822
456,CaJ,C285_1,105,JF,JF,ZT15,24h,85.0,24000,403.807,70.0,6.051678345769995,-0.05074130472700045,-0.587509480469285,0.08636678456059946,False,5.859788914459142,6.198563159785399
456,CaJ,C285_1,105,JF,JF,ZT15,24h,90.0,24000,795.9780000000001,70.0,6.611922563034572,0.06764898423691434,0.7832754754166895,0.08636678456059946,False,6.420033131723719,6.758807377049976
457,CaJ,C285_1,105,JF,JF,ZT15,24h,75.0,8000,74.78266666666667,80.0,4.062285056535524,0.25230107253632283,0.7556683988334937,0.3338780249720561,False,3.32047598415857,4.630114597155285
457,CaJ,C285_1,105,JF,JF,ZT15,24h,80.0,8000,69.35866666666666,80.0,4.803140324953532,-0.5638492160416417,-1.6887880419468548,0.3338780249720561,False,4.0613312525765775,5.370969865573293
457,CaJ,C285_1,105,JF,JF,ZT15,24h,85.0,8000,330.048,80.0,5.543995593371541,0.2552425050569527,0.7644783003562908,0.3338780249720561,False,4.802186520994587,6.111825133991302
457,CaJ,C285_1,105,JF,JF,ZT15,24h,90.0,8000,535.596,80.0,6.28485086178955,-0.0014707162603162516,-0.004404950761402591,0.3338780249720561,False,5.543041789412596,6.8526804024093115
458,CaJ,C287_3,105,JF,JF,ZT15,24h,55.0,16000,8.47933333333333,70.0,3.3061068131260676,-1.1684749827648848,-2.276044536777689,0.5133796654168963,True,2.165481600035232,4.179216505210777
458,CaJ,C287_3,105,JF,JF,ZT15,24h,60.0,16000,76.22533333333334,70.0,3.7712790106851246,0.5624148551981083,1.0955144760971247,0.5133796654168963,False,2.630653797594289,4.644388702769834
458,CaJ,C287_3,105,JF,JF,ZT15,24h,65.0,16000,54.655,70.0,4.236451208244181,-0.2354105064983818,-0.4585505082426936,0.5133796654168963,False,3.095825995153345,5.10956090032889
458,CaJ,C287_3,105,JF,JF,ZT15,24h,70.0,16000,162.59,70.0,4.701623405803237,0.3896082888042267,0.7589086889287687,0.5133796654168963,False,3.5609981927124013,5.574733097887946
458,CaJ,C287_3,105,JF,JF,ZT15,24h,75.0,16000,216.762,70.0,5.166795603362294,0.21200437408766426,0.4129582614369883,0.5133796654168963,False,4.026170390271458,6.039905295447003
458,CaJ,C287_3,105,JF,JF,ZT15,24h,80.0,16000,243.032,70.0,5.63196780092135,-0.13877467900800688,-0.2703158857983072,0.5133796654168963,False,4.491342587830514,6.505077493006059
458,CaJ,C287_3,105,JF,JF,ZT15,24h,85.0,16000,550.089,70.0,6.097139998480406,0.21294008483677906,0.4147809100772592,0.5133796654168963,False,4.956514785389571,6.970249690565115
458,CaJ,C287_3,105,JF,JF,ZT15,24h,90.0,16000,481.888,70.0,6.562312196039463,-0.3846004741350546,-0.749154086231162,0.5133796654168963,False,5.421686982948628,7.435421888124172
459,CaJ,C287_3,105,JF,JF,ZT15,24h,60.0,32000,116.08933333333334,65.0,4.450892988503458,0.3034670211590811,0.9467855653650494,0.3205234978863183,False,3.7387549594673564,4.996010357572176
459,CaJ,C287_3,105,JF,JF,ZT15,24h,65.0,32000,94.446,65.0,4.469974531867793,0.07805371073294598,0.24351946502415148,0.3205234978863183,False,3.757836502831691,5.015091900936511
459,CaJ,C287_3,105,JF,JF,ZT15,24h,70.0,32000,43.896,65.0,4.489056075232128,-0.7072328754754533,-2.2064930656855966,0.3205234978863183,False,3.776918046196026,5.034173444300846
459,CaJ,C287_3,105,JF,JF,ZT15,24h,75.0,32000,74.33000000000001,65.0,4.508137618596463,-0.19962297985926014,-0.6228029494738057,0.3205234978863183,False,3.7959995895603607,5.053254987665181
459,CaJ,C287_3,105,JF,JF,ZT15,24h,80.0,32000,80.55199999999999,65.0,4.527219161960797,-0.13831622334748328,-0.43153224103569654,0.3205234978863183,False,3.8150811329246954,5.072336531029515
459,CaJ,C287_3,105,JF,JF,ZT15,24h,85.0,32000,121.876,65.0,4.546300705325132,0.2567034290874224,0.800888018445589,0.3205234978863183,False,3.83416267628903,5.09141807439385
459,CaJ,C287_3,105,JF,JF,ZT15,24h,90.0,32000,105.971,65.0,4.565382248689466,0.09778322308576293,0.30507349299065806,0.3205234978863183,False,3.853244219653364,5.110499617758184
460,CaJ,C287_3,105,JF,JF,ZT15,24h,70.0,8000,24.06633333333333,70.0,3.008602485779008,0.17221142094023234,1.110996164233349,0.15500631458891498,False,2.664209977624579,3.272223202996178
460,CaJ,C287_3,105,JF,JF,ZT15,24h,75.0,8000,28.916,70.0,3.557306386381243,-0.19291131124319216,-1.244538403192175,0.15500631458891498,False,3.2129138782268143,3.820927103598413
460,CaJ,C287_3,105,JF,JF,ZT15,24h,85.0,8000,94.123,70.0,4.654714187585712,-0.11011175003137641,-0.7103694473570231,0.15500631458891498,False,4.310321679431283,4.918334904802882
460,CaJ,C287_3,105,JF,JF,ZT15,24h,90.0,8000,207.313,70.0,5.203418088187946,0.13081164033432469,0.8439116863157745,0.15500631458891498,False,4.859025580033517,5.467038805405116
461,CaJ,C287_3,105,JF,JF,ZT15,24h,60.0,24000,78.65633333333332,75.0,4.486289656988214,-0.12120150519086348,-0.17958634121670297,0.6748926692849777,False,2.986815395397632,5.634086054788899
461,CaJ,C287_3,105,JF,JF,ZT15,24h,65.0,24000,215.007,75.0,4.6064645820485,0.7642060036886926,1.1323370936868211,0.6748926692849777,False,3.1069903204579177,5.754260979849184
461,CaJ,C287_3,105,JF,JF,ZT15,24h,70.0,24000,22.81166666666667,75.0,4.726639507108786,-1.5993674061136653,-2.3698100140991785,0.6748926692849777,True,3.2271652455182034,5.87443590490947
461,CaJ,C287_3,105,JF,JF,ZT15,24h,75.0,24000,167.73,75.0,4.846814432169072,0.2755411115375912,0.40827397314822844,0.6748926692849777,False,3.34734017057849,5.994610829969757
461,CaJ,C287_3,105,JF,JF,ZT15,24h,80.0,24000,120.351,75.0,4.966989357229358,-0.17657688393633464,-0.26163698610537717,0.6748926692849777,False,3.4675150956387757,6.114785755030042
461,CaJ,C287_3,105,JF,JF,ZT15,24h,85.0,24000,146.759,75.0,5.087164282289644,-0.09837249667151138,-0.14576020921331562,0.6748926692849777,False,3.5876900206990614,6.234960680090328
461,CaJ,C287_3,105,JF,JF,ZT15,24h,90.0,24000,206.015,75.0,5.20733920734993,0.12060977432270903,0.1787095634784274,0.6748926692849777,False,3.707864945759348,6.355135605150615
462,CaJ,C287_3,105,JF,JF,ZT15,24h,55.0,12000,33.194,70.0,3.606751890466977,-0.10438275376845008,-0.23314617711034483,0.44771376937073765,False,2.6120229442444964,4.3681829670171775
462,CaJ,C287_3,105,JF,JF,ZT15,24h,60.0,12000,92.883,70.0,3.922710510689812,0.6086301259198001,1.3594179307355918,0.44771376937073765,False,2.9279815644673315,4.6841415872400125
462,CaJ,C287_3,105,JF,JF,ZT15,24h,65.0,12000,69.65966666666667,70.0,4.238669130912648,0.0049523488668548055,0.011061417373460143,0.44771376937073765,False,3.243940184690167,5.0001002074628484
462,CaJ,C287_3,105,JF,JF,ZT15,24h,70.0,12000,100.837,70.0,4.554627751135483,0.05887760064252667,0.13150723670008904,0.44771376937073765,False,3.559898804913002,5.3160588276856835
462,CaJ,C287_3,105,JF,JF,ZT15,24h,75.0,12000,111.101,70.0,4.870586371358318,-0.16014667385315118,-0.35769879063187526,0.44771376937073765,False,3.875857425135837,5.6320174479085185
462,CaJ,C287_3,105,JF,JF,ZT15,24h,80.0,12000,59.73799999999999,70.0,5.186544991581154,-1.096576657760032,-2.4492806180637956,0.44771376937073765,True,4.191816045358673,5.9479760681313545
462,CaJ,C287_3,105,JF,JF,ZT15,24h,85.0,12000,268.137,70.0,5.502503611803989,0.0889944321215621,0.19877528503678568,0.44771376937073765,False,4.507774665581508,6.2639346883541895
462,CaJ,C287_3,105,JF,JF,ZT15,24h,90.0,12000,376.217,70.0,5.818462232026824,0.11170387254852532,0.2494984076668566,0.44771376937073765,False,4.823733285804343,6.579893308577025
463,CaJ,C288_4,105,JF,JF,ZT3,24h,65.0,12000,24.154,70.0,3.5772222414514427,-0.39277224359825924,-1.2319672807578266,0.3188171063736783,False,2.868875467336084,4.119437534204055
463,CaJ,C288_4,105,JF,JF,ZT3,24h,70.0,12000,99.809,70.0,4.300112050334679,0.303146309277456,0.9508470631501971,0.3188171063736783,False,3.5917652762193204,4.842327343087291
463,CaJ,C288_4,105,JF,JF,ZT3,24h,75.0,12000,139.69199999999998,70.0,5.023001859217915,-0.08356186016381084,-0.262099675623647,0.3188171063736783,False,4.314655085102557,5.565217151970527
463,CaJ,C288_4,105,JF,JF,ZT3,24h,80.0,12000,513.58,70.0,5.745891668101153,0.49551414270641647,1.5542269621054634,0.3188171063736783,False,5.037544893985795,6.288106960853765
463,CaJ,C288_4,105,JF,JF,ZT3,24h,85.0,12000,651.785,70.0,6.46878147698439,0.01093327596003224,0.03429325384823484,0.3188171063736783,False,5.7604347028690315,7.010996769737002
463,CaJ,C288_4,105,JF,JF,ZT3,24h,90.0,12000,951.854,70.0,7.191671285867626,-0.33325962418185195,-1.0453003227224762,0.3188171063736783,False,6.483324511752268,7.733886578620238
464,CaJ,C288_4,105,JF,JF,ZT3,24h,70.0,8000,31.367333333333328,75.0,3.518663551453688,-0.0728965397712047,-0.20490666172573307,0.3557548551973214,False,2.728248611298193,4.123699225834629
464,CaJ,C288_4,105,JF,JF,ZT3,24h,75.0,8000,148.382,75.0,4.31653274190494,0.6832572876711129,1.920584575837034,0.3557548551973214,True,3.526117801749445,4.92156841628588
464,CaJ,C288_4,105,JF,JF,ZT3,24h,80.0,8000,110.742,75.0,5.114401932356191,-0.4071987608029817,-1.1446049290799605,0.3557548551973214,False,4.323986992200696,5.719437606737132
464,CaJ,C288_4,105,JF,JF,ZT3,24h,85.0,8000,407.344,75.0,5.912271122807445,0.09738691449250148,0.2737472533958399,0.3557548551973214,False,5.12185618265195,6.517306797188385
