file_number,substrain,noise_spl,noise_type,abr_time,id,experimenter_id,freq_hz,level_db,f1,f2,level_f1,level_f2,level_distprod,is_outlier
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,80.0,9996.0,12000.0,84.97322988510132,72.41214323043823,15.076881408691406,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,75.0,9996.0,12000.0,79.97609342634678,67.4113941192627,13.04559326171875,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,70.0,9996.0,12000.0,75.00829029083252,62.41285705566406,13.378334045410156,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,65.0,9996.0,12000.0,70.01319122314453,57.41806983947754,11.217887878417969,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,60.0,9996.0,12000.0,65.01161193847656,52.416582107543945,7.0714263916015625,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,55.0,9996.0,12000.0,60.00951194763184,47.41583251953125,2.6407546997070312,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,50.0,9996.0,12000.0,55.0015926361084,42.41670227050781,-3.513885498046875,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,45.0,9996.0,12000.0,50.00611305236816,37.44028091430664,-9.036163330078123,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,40.0,9996.0,12000.0,45.01292037963867,32.44667053222656,-15.963829040527344,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,35.0,9996.0,12000.0,39.99983978271485,27.45983123779297,-23.41957092285156,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,30.0,9996.0,12000.0,34.953392028808594,22.44402313232422,-27.009910583496094,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,25.0,9996.0,12000.0,29.935436248779297,17.67595672607422,-19.856101989746094,False
350,JRj,100,baseline,baseline,C46054_4,JF,12000.0,20.0,9996.0,12000.0,24.973716735839844,12.754730224609377,-21.962257385253903,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,80.0,19992.0,24000.0,74.43539762496948,47.5651969909668,2.29742431640625,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,75.0,19992.0,24000.0,69.41531562805176,42.57963562011719,-1.051727294921875,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,70.0,19992.0,24000.0,64.43541526794434,37.56474685668945,-2.7436981201171875,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,65.0,19992.0,24000.0,59.43745231628418,32.5781135559082,-8.494148254394531,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,60.0,19992.0,24000.0,54.4332447052002,27.646320343017575,-11.471954345703123,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,55.0,19992.0,24000.0,49.428367614746094,22.762317657470703,-22.52904510498047,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,50.0,19992.0,24000.0,44.42964553833008,17.571422576904297,-20.15196990966797,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,45.0,19992.0,24000.0,39.42704391479492,12.56488800048828,-44.04380798339844,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,40.0,19992.0,24000.0,34.42486572265625,8.149932861328125,-38.024024963378906,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,35.0,19992.0,24000.0,29.422386169433597,3.64532470703125,-35.797332763671875,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,30.0,19992.0,24000.0,24.438350677490234,-3.198089599609375,-15.934402465820312,False
352,JRj,100,baseline,baseline,C46054_4,JF,24000.0,25.0,19992.0,24000.0,19.44006729125977,-6.741203308105469,-24.598648071289062,False
